AveragePublishedPrice,PriceIndexPercentageChange,ProductGroup12MSalesSplit,ProductGroupCode,ProductGroupGUID,ProductGroupName,ProductSold,SupplyOffered,TwelveMonthQtySold,key
2320,-3.2,22.9,SMP,b541362e-4d84-4b64-85a9-fb92cd76b736,Skimmilk Powders,TRUE,TRUE,245811,f0b445aa-b10b-4d8f-9041-157820479c82
,,0,SWP,305f2690-a8c4-4523-b21e-604a6865383e,Sweet Whey Powder,TRUE,TRUE,250,f0b445aa-b10b-4d8f-9041-157820479c82
2270,1.4,56.9,WMP,661e9aaf-acc9-4722-8067-6476ac88d26a,Wholemilk Powders,TRUE,TRUE,609392,f0b445aa-b10b-4d8f-9041-157820479c82
5106,1,9.5,AMF,61142684-b859-4fb5-aab4-5d68883a5efe,Anhydrous Milkfat,TRUE,TRUE,62889,f15cb3d0-790d-4ab8-9bbb-fa5c591c595e
4114,2.4,6.9,Butter,b70d33c5-cad8-419a-95cc-ea9152b0d29d,Butter,TRUE,TRUE,45704,f15cb3d0-790d-4ab8-9bbb-fa5c591c595e
,,,BMP,,Buttermilk Powders,FALSE,FALSE,,f15cb3d0-790d-4ab8-9bbb-fa5c591c595e
3404,-1.8,4,Ched,d17bf232-371f-41d9-a3e3-6b27e0af0aea,Cheddar Cheese,TRUE,TRUE,26622,f15cb3d0-790d-4ab8-9bbb-fa5c591c595e
926,1.5,1,LAC,78a50136-ebd2-4cff-a271-e51caa678fa6,Lactose,TRUE,TRUE,6413,f15cb3d0-790d-4ab8-9bbb-fa5c591c595e
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,f15cb3d0-790d-4ab8-9bbb-fa5c591c595e
5426,-1.7,1.6,RenCas,8ee46d32-65e5-48cb-a6eb-32700b9642ce,Rennet Casein,TRUE,TRUE,10814,f15cb3d0-790d-4ab8-9bbb-fa5c591c595e
1977,0,23.2,SMP,28dd3891-f2f8-4ae3-893e-24388533bcef,Skimmilk Powders,TRUE,TRUE,153366,f15cb3d0-790d-4ab8-9bbb-fa5c591c595e
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,f15cb3d0-790d-4ab8-9bbb-fa5c591c595e
2729,-0.9,52.6,WMP,1d0b42bd-1800-416f-9821-0ba599adbadf,Wholemilk Powders,TRUE,TRUE,347288,f15cb3d0-790d-4ab8-9bbb-fa5c591c595e
3817,9,8.6,AMF,be98a8da-44f1-4eda-8680-b83a9409485e,Anhydrous Milkfat,TRUE,TRUE,92758,fb908004-77c5-42a4-8520-5da7ab32db76
2849,7.3,6.5,Butter,7b48d7b8-dc85-4e32-8d02-60db7f998479,Butter,TRUE,TRUE,69826,fb908004-77c5-42a4-8520-5da7ab32db76
2560,8.8,0.8,BMP,f312bc22-0726-4daf-9b5c-0407407f2982,Buttermilk Powders,TRUE,TRUE,8374,fb908004-77c5-42a4-8520-5da7ab32db76
3017,5.2,3,Ched,cfaa87ed-3ae9-4728-8f0a-90be4579db0a,Cheddar Cheese,TRUE,TRUE,32580,fb908004-77c5-42a4-8520-5da7ab32db76
,,,LAC,,Lactose,FALSE,FALSE,,fb908004-77c5-42a4-8520-5da7ab32db76
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,fb908004-77c5-42a4-8520-5da7ab32db76
7255,9.3,0.8,RenCas,f75722f1-acea-4429-a9e2-9ac21a49bcd9,Rennet Casein,TRUE,TRUE,8379,fb908004-77c5-42a4-8520-5da7ab32db76
2423,5.7,22.9,SMP,04f51e63-ddcf-43fd-b96f-a09ca0c360e1,Skimmilk Powders,TRUE,TRUE,245968,fb908004-77c5-42a4-8520-5da7ab32db76
1205,,,SWP,1173f602-edc0-47b0-b5b3-d20240ced0c0,Sweet Whey Powder,TRUE,TRUE,,fb908004-77c5-42a4-8520-5da7ab32db76
2229,-7.1,56.9,WMP,e52b54ad-bd27-4cdc-898a-1a479f1730b4,Wholemilk Powders,TRUE,TRUE,611599,fb908004-77c5-42a4-8520-5da7ab32db76
3203,6.7,10.7,AMF,adba57f2-27c2-49b7-a94a-777b6cfeecd0,Anhydrous Milkfat,TRUE,TRUE,79738,fdda3cc8-e76d-40d4-b509-b175f26e41a0
2702,-2,7.3,Butter,bd49c918-02de-4927-b782-d3a56ffb704f,Butter,TRUE,TRUE,54688,fdda3cc8-e76d-40d4-b509-b175f26e41a0
1395,-8.2,1.2,BMP,a61d7d7a-b101-46a8-b990-3546cd4f6b4f,Buttermilk Powders,TRUE,TRUE,9005,fdda3cc8-e76d-40d4-b509-b175f26e41a0
2778,10.5,4.4,Ched,d7c14bf2-257e-42f0-9260-f111c4338122,Cheddar Cheese,TRUE,TRUE,33173,fdda3cc8-e76d-40d4-b509-b175f26e41a0
661,6.2,0.7,LAC,06b3ed4a-2018-4744-ac27-a08b94443159,Lactose,TRUE,TRUE,5230,fdda3cc8-e76d-40d4-b509-b175f26e41a0
,,,MPC70,,Milk Protein Concentrate 70,FALSE,FALSE,,fdda3cc8-e76d-40d4-b509-b175f26e41a0
4438,11.8,1.5,RenCas,173e4d4d-13bf-45c7-9f61-e58f3e6fa79d,Rennet Casein,TRUE,TRUE,11274,fdda3cc8-e76d-40d4-b509-b175f26e41a0
1721,0.1,22.4,SMP,0825a49b-9744-4296-bd3a-c39ea7f1d56e,Skimmilk Powders,TRUE,TRUE,167330,fdda3cc8-e76d-40d4-b509-b175f26e41a0
,,,SWP,,Sweet Whey Powder,FALSE,FALSE,,fdda3cc8-e76d-40d4-b509-b175f26e41a0
2013,1.5,51.5,WMP,33ddb971-6725-4288-8543-fb4de7ab541f,Wholemilk Powders,TRUE,TRUE,384293,fdda3cc8-e76d-40d4-b509-b175f26e41a0
